Author_id,Name
13084,Irving
13085,Matthew Mead
13086,Irwin Shaw
13087,Robert Heinlein
13088,Stanley Kubrick
13089,Beryl Markham
13090,Mary S. Lovell
13091,Rigoberta Menchú
13092,Elisabeth Burgos-Debray
13093,Ann Wrigh
13094,Anne Raeff
13095,Marina Picasso
13096,Zelig Pliskin
13097,Kate Walbert
13098,Dina Temple-Raston
13099,John Dean
13100,Susannah Heschel
13101,Mark Epstein
13102,Betsy Reed
13103,Katha Pollitt
13104,Louis De Bernières
13105,Stephen Lang
13106,Isobel Murray
13107,Library Of America
13108,Chiang Yee
13109,James T. Farrell
13110,Mike Tidwell
13111,Maureen Dean
13112,Michael Emmerich
13113,W. Ralph Eubanks
13114,John Mcafee
13115,Geoffrey Giuliano
13116,Brenda Giuliano
13117,Abbas Milani
13118,Dawn Turner Trice
13119,Hortense Calisher
13120,Daniel Gerroll
13121,Dawn Powell
13122,Grace Paley
13123,Katherine Towler
13124,Michelle Passoff
13125,Epicurus
13126,Dean R. Spitzer Ph.D.
13127,Patricia Foster
13128,Pauli Murray
13129,Milton Steinberg
13130,G. A. Mckevett
13131,James M. Citrin
13132,Richard Smith
13133,Sarah Strohmeyer
13134,T. L. Gray
13135,Anna Davis
13136,Geralyn Dawson
13137,Scott Gray
13138,Susan Andersen
13139,Dennis Boutsikaris
13140,Linda Markowiak
13141,Campbell
13142,Claudia Bishop
13143,Kathleen Taylor
13144,Trish Jensen
13145,Mary Burton
13146,Rebecca Price Janney
13147,Kathleen Webb
13148,Jennifer Drew
13149,Barbara Dunlop
13150,Alex Matthews
13151,Wensley Clarkson
13152,William Flanagan
13153,Aphrodite Jones
13154,James Neff
13155,Winn
13156,Maggie Simpson
13157,Eileen Fulton
13158,Katherine Deauxville
13159,Ruth Ryan Langan
13160,Mariann
13161,Sandy Steen
13162,Joan Kilby
13163,Jane Graves
13164,Sheryl Lynn
13165,Jean Barrett
13166,Ann Voss Peterson
13167,Kathleen O'Brien
13168,Patricia Potter
13169,Coerte V. W. Felske
13170,Gini Hartzmark
13171,Iris Ranier Dart
13172,Darlene Gardner
13173,Dawn Atkins
13174,Lori Wilde
13175,Susan Rogers Cooper
13176,W. Warren Wagar
13177,Charles Lilly
13178,Melissa Lowell
13179,Mel Gilden
13180,Darren Star
13181,K. T. Smith
13182,Norma Johnston
13183,L. P. Hartley
13184,J. Donald Crowley
13185,L. R. Wright
13186,Laurie Colwin
13187,Margot Zemach
13188,Voltaire
13189,Mona Simpson
13190,Donald M. Epstein
13191,Nathaniel Altman
13192,George Dawson
13193,Richard Glaubman
13194,Suzanne Falter-Barns
13195,Betty J. Kovacs
13196,Sifu Judith Sherven
13197,Jim Sniechowski
13198,Nancy Dunnan
13199,Mitchell Pacelle
13200,Dan Cashman
13201,Donald E. Dekieffer
13202,Kate Solisti-Mattelon
13203,Patrice Mattelon
13204,Sandra Burr
13205,Daniel D. Pearlman
13206,Paula R. Pearlman
13207,Mark H. Mccormack
13208,Richard A.
13209,M.D. Evans
13210,Richard A. Evans M.D.
13211,Paul E. Morin
13212,Horst Rechelbacher
13213,Jennifer Moses
13214,Anna Johnson
13215,Abigail Van Buren
13216,Martin Prechtel
13217,Mira Kamdar
13218,Danny Fields
13219,Kristin Sheldon
13220,Adrienne Eisen
13221,Caroline Harvey
13222,Patricia J. Crane; Ph.D.
13223,Kenny Rose Butts
13224,Vladimir Chernozemsky
13225,Carolyn Porter
13226,Patti G. Fields
13227,Adelheid Ohlig
13228,Engelhard
13229,D. J. Brown
13230,Lorena Mccourtney
13231,Meg Tilly
13232,Bonnie Burnard
13233,Jerry J. Pollock
13234,Trudy Baker
13235,Rachel Jones
13236,Laura Cunningham
13237,Richard Hewitt
13238,Barbara Finn Hewitt
13239,William Stuart Long
13240,Barry Yourgrau
13241,Josef Skvorecky
13242,Bruce R. Olson
13243,Norah Robinson Lofts
13244,Carole L. Glickfeld
13245,Laurel Doud
13246,Robert Donald Spector
13247,Carol Hill
13248,Natalya Reshetovskaya
13249,G. S. Fraser
13250,Arthur Roth
13251,J. J. Graham
13252,Anatol Rapoport
13253,Harry Wu
13254,George Vecsey
13255,Ann Radcliffe
13256,Bonamy Dobrï¿1/2E
13257,Terry Castle
13258,Horace Walpole
13259,Connie Brockway
13260,Alexandra Blackstone
13261,Michelle Brandon
13262,Anna Deforest
13263,Jessica Douglass
13264,Patricia Pellicane
13265,Elizabeth Chadwick
13266,Kathleen Harrington
13267,Gwen Cleary
13268,Donna Stephens
13269,Jodi Thomas
13270,Kathleen Kane
13271,Frederick D. Huebner
13272,Jacey Ford
13273,Ana Leigh
13274,Meryl Sawyer
13275,Jeanette Baker
13276,Roxanne St. Claire
13277,Erickson
13278,Taylor Smith
13279,Bill Pronzini
13280,Obrien
13281,Taylor Janelle
13282,Wilma S. Ross
13283,S. Black
13284,Christiane Heggan
13285,Gloria Anzaldua
13286,Mary Ann Mason
13287,Jessie Lee Brown Foveaux
13288,Victor Martinez
13289,James Hilton
13290,James Collier
13291,Chris Collier
13292,Paul Laurence Dunbar
13293,Susie Bright
13294,Mary Taylor Simeti
13295,Kenneth Krauss
13296,Laurie Graff
13297,Carla Wills-Brandon
13298,Heidi Julavits
13299,Shirley Conran
13300,Michael Scholz-Hansel
13301,Denise-P Cogny
13302,Alfred De Musset
13303,Anne Ubersfeld
13304,Daniel Mesguich
13305,Stendhal Crouzet
13306,Michel Crouzet
13307,Stendhal
13308,Jean De La Fontaine
13309,Rosa Regas
13310,Pierre Choderlos De Laclos
13311,Douglas Parmée
13312,David Co
13313,Joseph Sheridan Le Fanu
13314,Juan Marse
13315,Nick Caistor
13316,Joan Hickson
13317,Jean-François Revel
13318,Guido Waldman
13319,Kessel
13320,Minne
13321,Claude Croisetière
13322,France Leduc
13323,Robert J. Ray
13324,Bill Roorbach
13325,Natasha Wimm
13326,Caroline Sharp
13327,Josip Novakovich
13328,Louis D. Rubin
13329,Sheena Gillespie
13330,Robert Singleton
13331,Robert Becker
13332,H. W. Fowler
13333,Sir Ernest Gowers
13334,James N. Frey
13335,Constance Hale
13336,Julie Checkoway
13337,Chicago Editorial Staff
13338,Rick Demarinis
13339,Evan Marshall
13340,Carol Cartaino
13341,Sheila Bender
13342,Carol Bly
13343,Charles T. Brusaw
13344,Michael Bugeja
13345,Alan Lee
13346,Helen Lane
13347,Michael Turner
13348,Chris Ware
13349,Stanley Wells
13350,Ga
13351,Daphne Phelps
13352,Denis Mack Smith
13353,Charles Powers
13354,Christina Pribicevic-Zoric
13355,Michael Palin
13356,Charles Palliser
13357,Peter Nadas
13358,Adrienne Dixon
13359,Russell Hoban
13360,Ismail Kadare
13361,Danilo Kis
13362,Gary Krist
13363,Marc Mccutcheon
13364,Neil; Carlson
13365,K. C. (Editor) - Intro By Clive Bar
13366,Colleen Dora
13367,Malcolm
13368,Grace F. Edwards
13369,Kathy Acker
13370,Jonathan Carroll
13371,Ellen Akins
13372,Kathleen Alcal
13373,Antonio Lobo Antunes
13374,R. F. Laird
13375,Ronald Wright
13376,Ron Chernow
13377,David Hackett Fischer
13378,Amir D. Aczel
13379,George Reese
13380,James Goodwill
13381,Robert Eckstein
13382,J. Steven Perry
13383,O'Reilly Authors
13384,Sherry Yard
13385,Judith Kolberg
13386,Kathleen Nadeau
13387,Michele Novotni Phd
13388,Randy Petersen
13389,Matthew Restall
13390,Leonard C. Lewin
13391,Victor Navasky
13392,Laurence G. Boldt
13393,Gavin Menzies
13394,Frederick Taylor
13395,Patrick K. O'Donnell
13396,Hugh Thomson
13397,Robert M. Sapolsky
13398,Elaine Pagels
13399,Karen Elizabeth Gordon
13400,Ilan Stavans
13401,John Coyne
13402,Joni Seager
13403,Daniel G. Amen
13404,Edward M. Hallowell
13405,John J. Ratey
13406,Jonathan Halverstadt
13407,Daniel Amen
13408,Richard Bandler
13409,Peggy Ramundo
13410,Gabor Mate
13411,Kathleen G. Nadeu
13412,Lynn Weiss
13413,Margaret Weiss
13414,Lily Trokenberg Hechtman
13415,Gabrielle
13416,Sari Solden
13417,Lisa Lipkin
13418,Peter Jaksa
13419,Senator Paul Wellstone
13420,Sue Boggio
13421,Mare Pearl
13422,Scott Westerfeld
13423,Manuel Komrof
13424,Ronald Wilks
13425,Lisa Sandlin
13426,Constance Urdang
13427,Linda Jaivin
13428,Susan Kay
13429,Christoph Ransmayr
13430,Jerry Johnston
13431,Gwen Macsai
13432,Patricia L Garfield
13433,Bharati Mukherjee
13434,Steven Phillips
13435,Jean Auel
13436,Nan Mccarthy
13437,Carol Saline
13438,Sharon J. Wohlmuth
13439,Ken Kaiser
13440,David Fisher
13441,Zachary Lazar
13442,Bathroom Readers' Institute
13443,Don Wade
13444,Nancy Lopez
13445,Editors Of Don'T Sweat Press
13446,Victoria Houston
13447,Brenda Brown
13448,Louis S. Schafer
13449,Elise Chanowitz
13450,Walter Gretzky
13451,Mark Burnett
13452,Martin Dugard
13453,Alison Gold
13454,The Bathroom Readers' Hysterical Society
13455,Arlana Anderson-Hale
13456,Robin Bovey
13457,Ewa Pluciennik
13458,Chris C. Fisher
13459,John Acorn
13460,Gary Ross
13461,Peter Greenberg
13462,Hal Leonard Corp.
13463,D. V. Glass
13464,Michael Ledwidge
13465,Holden Scott
13466,Eugene Izzi
13467,Jim Toomey
13468,Jake Vest
13469,Michelle Berriedale-Johnson
13470,Bill Amend
13471,Keith Faulkner
13472,Amanda O'Neill
13473,Bob Keeshan
13474,Dennis Lee
13475,Michael Kusugak
13476,Vladyana Krykorka
13477,Helene Desputeaux
13478,William Wegman
13479,Molly Coxe
13480,Joan Steiner
13481,Clement Hurd
13482,E. Nesbit
13483,H. R. Millar
13484,Suzanne Duranceau
13485,Philippe Sollers
13486,Christine Nöstlinger
13487,Claire Le Grand
13488,Pascale De Bourgoing
13489,Pearl Buck
13490,Lygia Fagundes Telles
13491,Pierre Assouline
13492,Laure Guille-Bataillon
13493,Joseph Kessel
13494,Ian Macewan
13495,Kenzaburo Oé
13496,Marc Mécréant
13497,She Lao
13498,Romain Gary
13499,Jonquet
13500,Champion/Jeanne
13501,Jacques Charon
13502,Claire Etcherelli
13503,Niall Griffiths
13504,Alain Defossé
13505,Stendhal Litto
13506,Victor Del Litto
13507,Navarre
13508,Jacques Higelin
13509,Alexandra Cade
13510,Nicolas Rey
13511,Nicolas Bouvier
13512,Vladimir Vladimirovich Nabokov
13513,Donald Harper
13514,Jean-
13515,Agueev M
13516,Darren Aronofsky
13517,Guillaume Apollinaire
13518,Danièle Roth
13519,Perros Georges
13520,Henri Vincenot
13521,Pierre Corneille
13522,Alain Couprie
13523,François Dagognet
13524,John D. Barow
13525,Christophe André
13526,Alina Reyes
13527,Michel Serres
13528,Michèle Albaret-Maatsch
13529,Agota Kristof
13530,Théophile Gautier
13531,Choderlos De Laclos
13532,Jorge Semprun
13533,Hans-Ulrich Lindken
13534,Elisabeth Badinter
13535,Camille Laurens
13536,Albert Cohen
13537,Chi Li
13538,Angel Pino
13539,Shao Baoqing
13540,Jean-Marie Gustave Le Clézio
13541,Breton
13542,Giorgio Colli
13543,Mazzino Montinar
13544,Jean-Philippe Toussaint
13545,Toshihiko Izutsu
13546,Jacques Bouveresse
13547,Reeves Hubert
13548,Pierre Levy
13549,Bruno Latour
13550,Delmas-Marty Mireill
13551,Jean-Pierre Olié
13552,Collectif Nasio
13553,J.-D. Nasio
13554,Sherry Turkle
13555,Anne Ancelin Schützenberger
13556,Georges Perros
13557,Marc Sautet
13558,Lys Flowerday
13559,Denis Diderot
13560,Louis Calaferte
13561,Marie Darrieussecq
13562,Jacques Aubert
13563,Ludmila
13564,Franck Dan
13565,Lydie Salvayre
13566,Michel Granger
13567,Sophie Rochefor
13568,Marie De Hennezel
13569,Alfred Jarry
13570,Françoise Rey
13571,Lovecraft
13572,Charles Juliet
13573,Michel Quint
13574,Clement
13575,François-René De Chateaubriand
13576,Pirsig
13577,Annie François
13578,Alfred Döblin
13579,Pierre Mac Orlan
13580,Renée Villoteau (Traduit De L'Anglai
13581,Anne Colin Du Terrail
13582,Michel Onfray
13583,Lodge
13584,Shan Sa
13585,Maurice Rambaud
13586,Leïla Sebbar
13587,Alice Ferney
13588,T Chevalier
13589,Pierre Péju
13590,Marie Nimier
13591,Alain Duchesne
13592,Thierry Leguay
13593,Bahiyyih Nakhjavani
13594,Bober R
13595,Christine Le Boeuf
13596,Raymond Jean
13597,Jean-Pierre Gérault
13598,Alain Pierrot
13599,Dominique Bona
13600,Luc Lang
13601,Larry Collins
13602,Maxence Fermine
13603,Pascal Bonafoux
13604,Pancol
13605,Olivier Rolin
13606,Hubert Mingarelli
13607,Tonino Bénacquista
13608,François Cheng
13609,Danièle Valin
13610,P. Peju
13611,Michael-Anne Johns
13612,Donna; Donna Unangst Unangst
13613,Bob Feldgus (Design)
13614,Michael S. Teitelbaum
13615,Gerald Leinwand
13616,Ruth F. Boorstin
13617,Arthur Waldhorn
13618,Elaine Bergstrom
13619,Denny Sargent
13620,Carin Rafferty
13621,Dina R. Jewell
13622,Edythe Draper
13623,Ben Carson M.D.
13624,Sellers
13625,Beverly Byrne
13626,Winifred Elze
13627,Phil Hale
13628,Carol Ellis
13629,S.E. Hinton
13630,T. S. Rue
13631,Mary Lou Podlasiak
13632,Monica Strauss
13633,Richard Roeper
13634,Friedrich Kur
13635,Traugott König
13636,John Von Neumann
13637,Dietrich Dörner
13638,Carl Seelig
13639,Fritz Se
13640,John Lloyd
13641,Sven Böttcher
13642,Carl Weissner
13643,Heinrich Mann
13644,Ian Stewart
13645,Jack Cohen
13646,Herbert G. Wells
13647,Brian W. Aldiss
13648,Alexander Solschenizyn
13649,Anna Peturnig
13650,Ernst Walter
13651,Pierre S. De Laplace
13652,R. Von Mises
13653,Walter M. Miller
13654,Carl Amery
13655,Jürgen Saupe
13656,Rüdiger Schmidt
13657,Hans Mayer
13658,Charles Platt
13659,Bertrand Russell
13660,Eberhard Bubser
13661,Claire Malignon
13662,Wilhelm Weischedel
13663,Karl Jaspers
13664,Konstantin Rösch
13665,J. Kapistram Bott
13666,Herbert Geisen
13667,Jean Amery
13668,David Wells
13669,Richard Curtis
13670,Rowan Atkinson
13671,Victor Serebriakoff
13672,Michael Walter
13673,Paul Watzlawick
13674,Frederick Bodmer
13675,Hanswilhelm Haefs
13676,Richard Feynman
13677,Edward M. Reingold
13678,Nachum Dershowitz
13679,Duncan Steel
13680,Thomas S. Kuhn
13681,Kurt Simon
13682,Hermann Vetter
13683,Jesse Sheidlower
13684,Friedrich Von Oppeln-Bronikows
13685,Friedrich Griese
13686,Gert Postel
13687,Christoph Neumann
13688,The Fluid Research Group
13689,Ulr
13690,Karl Leopold Von Lichtenfels
13691,Charles Darwin
13692,Rudolf Zorn
13693,Voy Sobon
13694,Robert Rau
13695,David Hilbert
13696,Konfuzius
13697,R Moritz
13698,Michael Koseler
13699,Arkadi Strugatzki
13700,Boris Strugatzki
13701,Aljonna Möckel
13702,Erika Pietraß
13703,Hermann Buchner
13704,Barbara Heidkamp
13705,Hanna Rottensteiner
13706,Hubert Schumann
13707,Charlotte Eckert
13708,Jutta Janke
13709,Klaus S
13710,Caesar Rymarowicz
13711,Irmtraud Zimmermann-Göllheim
13712,Edda Werfel
13713,Rüdiger Nehberg
13714,Mechthild Horn
13715,David Hume
13716,Norman Kemp Smith
13717,Jens Kulenkampff
13718,Gero Von Randow
13719,Carl Friedrich Von Weizsäcker
13720,Günter. Jäckel
13721,Wolf Schneider
13722,Luis Murschetz
13723,Christoph Drösser
13724,Daniel Jonah Goldhagen
13725,Klaus Kochmann
13726,Sunset Publishing Staff
13727,Howard-Yana Shapiro Ph.D.
13728,John Harrisson
13729,Paul Ferrini
13730,Nk Lawn
13731,Garden
13732,Mimi Dietrich
13733,Janet Sobesky
13734,Creative Publishing International
13735,Hearst Corp Hous
13736,Arnold Reinhold
13737,Margaret Levine You
13738,Philip Harnden
13739,Patricia Lanza
13740,Dominic O'Brien
13741,Dominic O'Brian
13742,Craig Lagory
13743,Jacqueline Winspear
13744,Pamela Duncan
13745,Dalai Lama Xiv
13746,Marcia Keegan
13747,Michele Cassou
13748,Master Jae Woong Kim
13749,His Holiness The Dalai Lama
13750,Cathy Barash
13751,Robert Baer
13752,Dorothea Hall
13753,Ron Caralissen
13754,Ron Carolissen
13755,Eleanor Burns
13756,Jeanne Argent
13757,Carole Thomerson
13758,Carolyn Bucha
13759,Chris Rankin
13760,Cheryl Smith
13761,Cheri Huber
13762,June Shiver
13763,Gershon Winkler
13764,Lakme Batya Elior
13765,Palmer-Pletsch Associates
13766,Pati Palmer
13767,Ann Price
13768,Robert Harold Schuller
13769,Candace Ord Manroe
13770,Ortho Books
13771,Janette Hall
13772,Carol Henderson
13773,Karin Sha
13774,Victoria Magazine
13775,Jeanine Larmoth
13776,Tricycle Magazine
13777,Walpola Rahula
13778,Esther De Waal
13779,Sarah Duchess Of York
13780,Weight Watchers
13781,Marla Cilley
13782,Linda Cobb
13783,Geshe Michael Roach
13784,William Bridges
13785,Teri Dunn
13786,Joel C. Rosenberg
13787,Dee-Ann Leblanc
13788,Michael Smith
13789,David Flanagan
13790,Sriram Srinivasan
13791,Richard Petersen
13792,William Stallings
13793,Donald L. Pipkin
13794,Robyn Miller
13795,Kay Kenyon
13796,Cheryl Richardson
13797,Mund Fuller
13798,Patenaud
13799,Rosemarie Lennon
13800,L. Warren Douglas
13801,Eli
13802,Melissa Mathison
13803,William M. Carney
13804,James W. Clarke
13805,Jack Geasland
13806,Anna Louise Golden
13807,Jovial Bob Stine
13808,Mel Brooks
13809,Thomas Meehan
13810,Ronny Gr
13811,Robh Ruppel
13812,Kam Majd
13813,M M Kaye
13814,George O. Barr
13815,Gregory Bean
13816,George Bernau
13817,Dona Vaughn
13818,Janet Scott Batchler
13819,Lee Batchler
13820,Bob
13821,L. Butcher
13822,Ken Englade
13823,Edward Humes
13824,Janet Parker Beck
13825,Jean Thesman
13826,N. Maccullough Weir
13827,Michael Kaplan
13828,Richard Owen
13829,Pyotyr Kurtinski
13830,Elana Lore
13831,Alfred Hitchcock
13832,Eluki Bes Shahar
13833,Roger Cruz
13834,Judith Katzir
13835,Barbara Linner
13836,Carolyn G. Heilbrun
13837,Harry Rowohlt
13838,Maria Benedickt
13839,Neil Grant
13840,Lynn Flewelling
13841,Gary Ruddell
13842,Steve Kowit
13843,R. Ewart Oakeshott
13844,Joseph Gies
13845,Frances Gies
13846,Christopher; Payne
13847,Ronald Dobson
13848,James F. Mccloy
13849,Ray
13850,Jr. Miller
13851,Ray Miller
13852,Ann Van Wagner Childs
13853,Allan Cox
13854,Faye D. Resnick
13855,Mike Walker
13856,Pamela Wallace
13857,Elise Title
13858,Diane Pershing
13859,Sally Kemp
13860,Sebastien Japrisot
13861,Alan Sheridan
13862,G. B. (1948- ) Trudeau
13863,F.M. Houston
13864,Kieran Crowley
13865,Alma E. Guinness
13866,Stephen L. Burns
13867,Julian F. Thompson
13868,Phyllis Halldorson
13869,Peggy Webb
13870,Heather
13871,Steve Null
13872,Lyn Stone
13873,Robert Newton Peck
13874,G. H. Stine
13875,Sara Bliss
13876,Sheryl Paul
13877,Marg Stark
13878,Margaret Anne Doody
13879,Sturgeon
13880,J. C. Suares
13881,Jean-Claude Suares
13882,Denham Sutcliffe
13883,Denise Fields
13884,Alan Fields
13885,Georgina Gentry
13886,Susan
13887,Karen Van Der Zee
13888,Margaret Mahy
13889,Jack Dann
13890,Tom Topor
13891,Valerie Alderson
13892,Virginia Farmer
13893,Patricia Harwin
13894,Carole Howey
13895,Deveraux
13896,Jo Goodman
13897,Patti O'Shea
13898,Stephen B. Oates
13899,John William Ward
13900,Kimberly Wagner
13901,Danielle Trent
13902,Sarah Temple
13903,Jan Freed
13904,Hal Lindsey
13905,Rosanne Kohake
13906,Kimberley Comeaux
13907,Lois Greiman
13908,Eloisa James
13909,Paul Levine
13910,Loretta Chase
13911,Kay Arthur
13912,Steven P. Shelov
13913,Robert E. Hannemann
13914,Lisa Altalida
13915,Darlene Marie Wilkinson
13916,Darlene Wilkinson
13917,Lauryn Silverhardt
13918,Jason Fruchter
13919,Zachary Alan Fox
13920,William P. Wood
13921,Joan Overfield
13922,Sybil Leek
13923,Dan Peterson
13924,Jack Weatherford
13925,Lydia Van Andel
13926,Ineke Van Sijl
13927,Cherouke Ronkes Age
13928,Anne Civardi
13929,James Riordan
13930,Sted Mays
13931,Joanna Hines
13932,Yvonne Baudry
13933,R D Blackmore
13934,Prue Theobalds
13935,Nick Yapp
13936,Michel Syrett
13937,Lyn Andrews
13938,Jamila Gavin
13939,Paul Langfield
13940,Angela Wilkes
13941,Professor Nicholas Abercrombie
13942,Bryan
13943,Jimmy Mulville
13944,Harry Thompson
13945,Colin Swash
13946,Asne Seierstad
13947,Graeme Garden
13948,Ken Livingstone
13949,Peter Ustinov
13950,John Woodforde
13951,Illustrated By Trevor Aldous
13952,V. Thomas
13953,Nigel Foster
13954,Charles Hemming
13955,Beverley Piper
13956,Pamela Zoline
13957,C.E. Crimmins
13958,Malcolm Rose
13959,Alfred W. Munzert
13960,P. Craig Russell
13961,John Mccrae
13962,Eric Powe
13963,Kieron Dwyer
13964,St
13965,Robert Ruark
13966,Phil Jackson
13967,Brendan O'Carroll
13968,Bash Dibra
13969,Mary Ann Crenshaw
13970,Kathleen De Marco
13971,Sharon Mitchell
13972,Martha Moody
13973,Tony Chiu
13974,David August
13975,Mary J. Fulton
13976,Gyo Fujikawa
13977,Robert Ferrigno
13978,Don J. Snyder
13979,Andrew H. Malcolm
13980,C. E. Poverman
13981,C. E. Pouerman
13982,Katherine Tarbox
13983,David B. Feinberg
13984,Vissell
13985,Gary Lundberg
13986,Joy Lundberg
13987,Janet Farrington Graham
13988,Sarah Willis
13989,Michael Macdonald
13990,Judal
13991,Ryo Mizuno
13992,Setsuko Yoneyama
13993,Masato Natsumoto
13994,Fred Kaplan
13995,Pete Nelson
13996,Hunter Scott
13997,William B. Breuer
13998,Lewis Coues
13999,Clark Coues
14000,Elliott Coues
14001,Myung Jin Lee
14002,Myung-Jin Lee
14003,Reiji Saiga
14004,Sora Inoue
14005,Reiji Saiga Tokyo
14006,Nobuyuki Anzai
14007,Gainax
14008,Ueda Hajime
14009,Stephanie Sheh
14010,E. Gary Gygax
14011,David Sheff
14012,Koushun Takami
14013,Patricia Waddell
14014,Peter Cashorali
14015,G Godwin
14016,Micah Perks
14017,Bernd Heinrich
14018,Nicholas Dawidoff
14019,Liz Rosenberg
14020,Lynn Pan
14021,Jayne Anne Phillips
14022,Paul J. Mcauley
14023,Emily Eden
14024,Peter Downey
14025,Nik Scott
14026,Dani Shapiro
14027,Lee Havis
14028,Dave Wolverton
14029,Lynne Alpern
14030,Esther Blumenfeld
14031,Roxie Kelley
14032,Shelly Reeves Smith
14033,Paulette Livers Lam
14034,Cindy Walker
14035,Iorwerth Eiddon Stephen Edwards
14036,Cindy Champnella
14037,Maurine Watkins
14038,Thomas H. Pauly
14039,Shirley Climo
14040,Rosalind Wiseman
14041,Donald Crawford
14042,Rosemary Crawford
14043,James Luceno
14044,W. T. Benda
14045,Ph.D.
14046,D.D.
14047,Joseph Murph
14048,Susan Power
14049,Karen Essex
14050,Kate Mccafferty
14051,Bill Chalker
14052,Elizabeth Lawrence
14053,Harry Lawrence
14054,Frankie Schelly
14055,Judy Carter
14056,Shirley Verel
14057,Mary Dugger
14058,James Baker Hall
14059,Anthony O'Neill
14060,Michele Slatalla
14061,Harold W. Blodgett
14062,E. Sculley Bradley
14063,Benjamin Franklin
14064,Richard A. Wright
14065,Guy Cardwell
14066,Merle Good
14067,Bryce Marshall
14068,Paul Williams
14069,Adam Smith
14070,Detection Club
14071,Randy Salem
14072,Ann Bannon
14073,Sam Sifton
14074,Wayland Drew (Adapter)
14075,Bob Dolman
14076,Lisa Rogak
14077,Michael Scott Rohan
14078,Julie Anne Peters
14079,C S Lewis
14080,The Message International
14081,Mark Doty
14082,John Berryman
14083,Charles Thornbury
14084,James Whitehead
14085,Matthew J. Costello
14086,Susan Wright
14087,Stephen J. Sansweet
14088,Jack; Hansen
14089,Mark Victor Canfield
14090,Linda Hamalian
14091,Leo Hamalian
14092,Laura Lederer
14093,Aaron Naparstek
14094,Mark Crispin Miller
14095,Adams
14096,Margarethe Cammermeyer
14097,Yevgeny Yevtushenko
14098,Tierney Mcclellan
14099,Rich Miller
14100,Cynthia Manson
14101,Kathleen Halligan
14102,Kathryn H. Kidd
14103,Clare Curzon
14104,Melissa Crandall
14105,Ralph Schoenstein
14106,W.R. Thompson
14107,Joyce Hansen
14108,Nancy Kress
14109,Algis Budrys
14110,Michael B. Friedland
14111,John Fuhrman
14112,Karin Wuertz-Schaefer
14113,Stephanie Bennett
14114,Follett College Stores
14115,Stephen Arterburn
14116,Vonette Bright
14117,Justin Kaplan
14118,Jack Fuller
14119,Pamela Thomas-Graham
14120,Clifford Irving
14121,Ian Hamilton
14122,Paul C. Bragg
14123,Robert L. Herbert
14124,Trent Stephens
14125,Rock Brynner
14126,Sheldon Kopp
14127,James Greene
14128,Louise Gordon
14129,Margit Malmstrom
14130,Bruno Lucchesi
14131,William Bayer
14132,William C. Klatte
14133,Curtis Cate
14134,Auguste Charpentier
14135,Peter Hillsman Taylor
14136,A. Jay Abrams
14137,Margaret Ann Abrams
14138,Andre Franquin
14139,Greg
14140,Jidéhem
14141,Kim Thompson
14142,Dr. Chris Andrews
14143,A. B. Guthrie Jr.
14144,Michener James
14145,Malcolm Forbes
14146,Elizabeth P. Hoffman
14147,Frank Saunders
14148,With James Southwood Saunders
14149,Lee Silber
14150,Terrence E. Poppa
14151,Karen Novak
14152,John A. Curry
14153,Keith Lumsden
14154,George Papashvily
14155,Philip Macdonald
14156,Carol Fenner
14157,Floyd Conner
14158,George Plimpton
14159,James A. Freeman
14160,Keven Brown
14161,Ron Ellison
14162,T. Miller
14163,Laura Vaccaro Seeger
14164,Jill Mcgown
14165,Cyrus Cassells
14166,Ghillie Basan
14167,Cecile Pineda
14168,Greg Rucka
14169,Vivian F. Carlin
14170,Gertrude Harris
14171,Heidi Palmer
14172,Howard M. Fast
14173,Mary J Latsis/M Henissart
14174,Alfred J. Kahn
14175,Roberta Gellis
14176,Myra Street
14177,Tom Tiede
14178,Carol Ann Duffy
14179,Trisha Rafferty
14180,Ben Schott
14181,Nancy Holyoke
14182,Scott Nash
14183,Dk
14184,Penn Jillette
14185,Teller
14186,Donald J. Trump
14187,Tony Schwartz
14188,David Schwartz
14189,Fred Wostbrock
14190,Steve Ryan
14191,David Cohen
14192,Doris Grumbach
14193,Douglas Bush
14194,Bruce Ducker
14195,Fran Dorf
14196,Molly Gilford
14197,Juan Felipe Herrera
14198,Hsu Hui-Chih
14199,Chang Sheng-Tai
14200,Remee
14201,Sheila Sancha
14202,Charles S. Dane
14203,William Finnegan
14204,Kimberlee K. Kovach
14205,Jerome A Barron
14206,Steve Propes
14207,Shelby Hearon
14208,Lorraine Bodger
14209,Holly Hughes
14210,Francis Kalnay
14211,Julian De Miskey
14212,Mary Jane Frances Cavolina
14213,Maureen Anne Teresa Kel
14214,Karen Kingston
14215,Henry Beard
14216,Roy Mckie
14217,Margaret Magdelen
14218,Carol Travilla
14219,Helen Hull
14220,Monica Hoose
14221,Caroline Naifeh
14222,Elaine S. Pelletier
14223,Hugh Miall
14224,Daniella Carmi
14225,Moacyr Scliar
14226,Marlene Sanders
14227,Marcia Rock
14228,Janet Bukovinsky Teacher
14229,Boyd Newman
14230,Gary Evans
14231,Danny Biederman
14232,Kathryn Sullivan
14233,Barbara Brondolo
14234,Elinor Burkett
14235,Pd
14236,Laurie A. Kanyer
14237,Cheri Fuller
14238,Tim Brookes
14239,Glynne Wickham
14240,Ken Hutcherson
